NAME	TITLE	SCORE	
KLHL34	kelch like family member 34 [Source:HGNC Symbol;Acc:HGNC:26634]	0.24323171	
CASP8AP2	caspase 8 associated protein 2 [Source:HGNC Symbol;Acc:HGNC:1510]	0.24318556	
POU3F2	POU class 3 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:9215]	0.24272512	
LY6E	lymphocyte antigen 6 family member E [Source:HGNC Symbol;Acc:HGNC:6727]	0.24271074	
PFDN2	prefoldin subunit 2 [Source:HGNC Symbol;Acc:HGNC:8867]	0.24243754	
STK16	serine/threonine kinase 16 [Source:HGNC Symbol;Acc:HGNC:11394]	0.24212952	
CHORDC1	cysteine and histidine rich domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14525]	0.24204221	
MYORG	myogenesis regulating glycosidase (putative) [Source:HGNC Symbol;Acc:HGNC:19918]	0.24202527	
FAM228B	family with sequence similarity 228 member B [Source:HGNC Symbol;Acc:HGNC:24736]	0.2419939	
SMIM26	small integral membrane protein 26 [Source:HGNC Symbol;Acc:HGNC:43430]	0.24193995	
PTER	phosphotriesterase related [Source:HGNC Symbol;Acc:HGNC:9590]	0.24188083	
LINC02901	long intergenic non-protein coding RNA 2901 [Source:HGNC Symbol;Acc:HGNC:21179]	0.24170612	
CCDC169	coiled-coil domain containing 169 [Source:HGNC Symbol;Acc:HGNC:34361]	0.24170542	
MYDGF	myeloid derived growth factor [Source:HGNC Symbol;Acc:HGNC:16948]	0.24158905	
DGKG	diacylglycerol kinase gamma [Source:HGNC Symbol;Acc:HGNC:2853]	0.24157277	
TRNT1	tRNA nucleotidyl transferase 1 [Source:HGNC Symbol;Acc:HGNC:17341]	0.24155119	
LIG4	DNA ligase 4 [Source:HGNC Symbol;Acc:HGNC:6601]	0.24120568	
TNNI3K	TNNI3 interacting kinase [Source:HGNC Symbol;Acc:HGNC:19661]	0.24072501	
SHMT2	serine hydroxymethyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10852]	0.24065617	
SHANK2	SH3 and multiple ankyrin repeat domains 2 [Source:HGNC Symbol;Acc:HGNC:14295]	0.24054308	
KCNMB3	potassium calcium-activated channel subfamily M regulatory beta subunit 3 [Source:HGNC Symbol;Acc:HGNC:6287]	0.2404737	
PSMB6	proteasome 20S subunit beta 6 [Source:HGNC Symbol;Acc:HGNC:9543]	0.24029747	
SH3KBP1	SH3 domain containing kinase binding protein 1 [Source:HGNC Symbol;Acc:HGNC:13867]	0.2402619	
WDR62	WD repeat domain 62 [Source:HGNC Symbol;Acc:HGNC:24502]	0.24025388	
RALYL	RALY RNA binding protein like [Source:HGNC Symbol;Acc:HGNC:27036]	0.24024701	
NLRP3	NLR family pyrin domain containing 3 [Source:HGNC Symbol;Acc:HGNC:16400]	0.24012175	
CEBPD	CCAAT enhancer binding protein delta [Source:HGNC Symbol;Acc:HGNC:1835]	0.23993237	
SLC39A11	solute carrier family 39 member 11 [Source:HGNC Symbol;Acc:HGNC:14463]	0.23972926	
CREB5	cAMP responsive element binding protein 5 [Source:HGNC Symbol;Acc:HGNC:16844]	0.23962127	
ARHGAP22	Rho GTPase activating protein 22 [Source:HGNC Symbol;Acc:HGNC:30320]	0.23953718	
CYP2U1	cytochrome P450 family 2 subfamily U member 1 [Source:HGNC Symbol;Acc:HGNC:20582]	0.23945881	
DCDC2C	doublecortin domain containing 2C [Source:HGNC Symbol;Acc:HGNC:32696]	0.2393323	
SMPD1	sphingomyelin phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:11120]	0.239275	
TULP3	TUB like protein 3 [Source:HGNC Symbol;Acc:HGNC:12425]	0.23926078	
TXK	TXK tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:12434]	0.23914228	
ZNF780A	zinc finger protein 780A [Source:HGNC Symbol;Acc:HGNC:27603]	0.23903073	
KCNAB1	potassium voltage-gated channel subfamily A regulatory beta subunit 1 [Source:HGNC Symbol;Acc:HGNC:6228]	0.23898171	
TCEAL5	transcription elongation factor A like 5 [Source:HGNC Symbol;Acc:HGNC:22282]	0.23887517	
IMP3	IMP U3 small nucleolar ribonucleoprotein 3 [Source:HGNC Symbol;Acc:HGNC:14497]	0.23882595	
PRKCH	protein kinase C eta [Source:HGNC Symbol;Acc:HGNC:9403]	0.23881617	
TTLL4	tubulin tyrosine ligase like 4 [Source:HGNC Symbol;Acc:HGNC:28976]	0.23875906	
AKTIP	AKT interacting protein [Source:HGNC Symbol;Acc:HGNC:16710]	0.2386826	
VCPKMT	valosin containing protein lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:20352]	0.23866098	
TRIOBP	TRIO and F-actin binding protein [Source:HGNC Symbol;Acc:HGNC:17009]	0.23863608	
ZNF385D	zinc finger protein 385D [Source:HGNC Symbol;Acc:HGNC:26191]	0.23833619	
SNHG15	small nucleolar RNA host gene 15 [Source:HGNC Symbol;Acc:HGNC:27797]	0.23827615	
NME7	NME/NM23 family member 7 [Source:HGNC Symbol;Acc:HGNC:20461]	0.23819856	
DOCK11	dedicator of cytokinesis 11 [Source:HGNC Symbol;Acc:HGNC:23483]	0.23818813	
DNASE2	deoxyribonuclease 2, lysosomal [Source:HGNC Symbol;Acc:HGNC:2960]	0.23793626	
P4HA3	prolyl 4-hydroxylase subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:30135]	0.23791914	
CACNA2D2	calcium voltage-gated channel auxiliary subunit alpha2delta 2 [Source:HGNC Symbol;Acc:HGNC:1400]	0.23789592	
THYN1	thymocyte nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:29560]	0.2377512	
RNF44	ring finger protein 44 [Source:HGNC Symbol;Acc:HGNC:19180]	0.23766577	
UBXN10	UBX domain protein 10 [Source:HGNC Symbol;Acc:HGNC:26354]	0.23734356	
ATF5	activating transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:790]	0.23711096	
P4HB	prolyl 4-hydroxylase subunit beta [Source:HGNC Symbol;Acc:HGNC:8548]	0.2370085	
FASTKD5	FAST kinase domains 5 [Source:HGNC Symbol;Acc:HGNC:25790]	0.23688523	
C1QTNF7	C1q and TNF related 7 [Source:HGNC Symbol;Acc:HGNC:14342]	0.23685482	
TMBIM6	transmembrane BAX inhibitor motif containing 6 [Source:HGNC Symbol;Acc:HGNC:11723]	0.23680845	
IER3IP1	immediate early response 3 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:18550]	0.2368027	
TRPM2	transient receptor potential cation channel subfamily M member 2 [Source:HGNC Symbol;Acc:HGNC:12339]	0.23679487	
PTPRG	protein tyrosine phosphatase receptor type G [Source:HGNC Symbol;Acc:HGNC:9671]	0.23666708	
ZNF48	zinc finger protein 48 [Source:HGNC Symbol;Acc:HGNC:13114]	0.23654681	
PPP1R15A	protein phosphatase 1 regulatory subunit 15A [Source:HGNC Symbol;Acc:HGNC:14375]	0.2363341	
TGFBR3L	transforming growth factor beta receptor 3 like [Source:HGNC Symbol;Acc:HGNC:44152]	0.23627867	
MRPL2	mitochondrial ribosomal protein L2 [Source:HGNC Symbol;Acc:HGNC:14056]	0.23625952	
RNF220	ring finger protein 220 [Source:HGNC Symbol;Acc:HGNC:25552]	0.23593573	
RRS1	ribosome biogenesis regulator 1 homolog [Source:HGNC Symbol;Acc:HGNC:17083]	0.23591845	
FAM242F	family with sequence similarity 242 member F [Source:HGNC Symbol;Acc:HGNC:53876]	0.23579648	
TKFC	triokinase and FMN cyclase [Source:HGNC Symbol;Acc:HGNC:24552]	0.23578501	
MAK	male germ cell associated kinase [Source:HGNC Symbol;Acc:HGNC:6816]	0.23546706	
HCCS	holocytochrome c synthase [Source:HGNC Symbol;Acc:HGNC:4837]	0.23507123	
NSMCE2	NSE2 (MMS21) homolog, SMC5-SMC6 complex SUMO ligase [Source:HGNC Symbol;Acc:HGNC:26513]	0.23497081	
ANKRD65	ankyrin repeat domain 65 [Source:HGNC Symbol;Acc:HGNC:42950]	0.23493382	
TMEM263	transmembrane protein 263 [Source:HGNC Symbol;Acc:HGNC:28281]	0.23468615	
PHF21A	PHD finger protein 21A [Source:HGNC Symbol;Acc:HGNC:24156]	0.23462455	
ATP10D	ATPase phospholipid transporting 10D (putative) [Source:HGNC Symbol;Acc:HGNC:13549]	0.23459987	
COX7C	cytochrome c oxidase subunit 7C [Source:HGNC Symbol;Acc:HGNC:2292]	0.23439087	
MIOS	meiosis regulator for oocyte development [Source:HGNC Symbol;Acc:HGNC:21905]	0.23410814	
TTLL5	tubulin tyrosine ligase like 5 [Source:HGNC Symbol;Acc:HGNC:19963]	0.23394196	
FAM168A	family with sequence similarity 168 member A [Source:HGNC Symbol;Acc:HGNC:28999]	0.23382853	
SLC9A9	solute carrier family 9 member A9 [Source:HGNC Symbol;Acc:HGNC:20653]	0.23376349	
ZMYM5	zinc finger MYM-type containing 5 [Source:HGNC Symbol;Acc:HGNC:13029]	0.23370674	
SLC22A14	solute carrier family 22 member 14 [Source:HGNC Symbol;Acc:HGNC:8495]	0.23361024	
SGTA	small glutamine rich tetratricopeptide repeat co-chaperone alpha [Source:HGNC Symbol;Acc:HGNC:10819]	0.23357977	
BAG1	BAG cochaperone 1 [Source:HGNC Symbol;Acc:HGNC:937]	0.23347145	
NDUFS2	NADH:ubiquinone oxidoreductase core subunit S2 [Source:HGNC Symbol;Acc:HGNC:7708]	0.23340154	
RPLP1	ribosomal protein lateral stalk subunit P1 [Source:HGNC Symbol;Acc:HGNC:10372]	0.23333701	
C10orf95	chromosome 10 open reading frame 95 [Source:HGNC Symbol;Acc:HGNC:25880]	0.23268697	
CCDC25	coiled-coil domain containing 25 [Source:HGNC Symbol;Acc:HGNC:25591]	0.232661	
CCDC178	coiled-coil domain containing 178 [Source:HGNC Symbol;Acc:HGNC:29588]	0.2323888	
UBE2A	ubiquitin conjugating enzyme E2 A [Source:HGNC Symbol;Acc:HGNC:12472]	0.2323343	
RPS3	ribosomal protein S3 [Source:HGNC Symbol;Acc:HGNC:10420]	0.23223631	
TGIF1	TGFB induced factor homeobox 1 [Source:HGNC Symbol;Acc:HGNC:11776]	0.23208182	
CPTP	ceramide-1-phosphate transfer protein [Source:HGNC Symbol;Acc:HGNC:28116]	0.23201466	
PPM1E	protein phosphatase, Mg2+/Mn2+ dependent 1E [Source:HGNC Symbol;Acc:HGNC:19322]	0.23183969	
TOMM70	translocase of outer mitochondrial membrane 70 [Source:HGNC Symbol;Acc:HGNC:11985]	0.2317242	
ATP5F1E	ATP synthase F1 subunit epsilon [Source:HGNC Symbol;Acc:HGNC:838]	0.23171365	
ENOX1	ecto-NOX disulfide-thiol exchanger 1 [Source:HGNC Symbol;Acc:HGNC:25474]	0.23157902	
RAD9A	RAD9 checkpoint clamp component A [Source:HGNC Symbol;Acc:HGNC:9827]	0.23147593	
MESP1	mesoderm posterior bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:29658]	0.23134388	
NCR3LG1	natural killer cell cytotoxicity receptor 3 ligand 1 [Source:HGNC Symbol;Acc:HGNC:42400]	0.23132947	
CACNA1A	calcium voltage-gated channel subunit alpha1 A [Source:HGNC Symbol;Acc:HGNC:1388]	0.23130144	
PSMC5	proteasome 26S subunit, ATPase 5 [Source:HGNC Symbol;Acc:HGNC:9552]	0.23124261	
IDH3A	isocitrate dehydrogenase (NAD(+)) 3 catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:5384]	0.2310265	
FBXW5	F-box and WD repeat domain containing 5 [Source:HGNC Symbol;Acc:HGNC:13613]	0.23083533	
CMBL	carboxymethylenebutenolidase homolog [Source:HGNC Symbol;Acc:HGNC:25090]	0.23079214	
DLEU1	deleted in lymphocytic leukemia 1 [Source:HGNC Symbol;Acc:HGNC:13747]	0.23073734	
TAGAP	T cell activation RhoGTPase activating protein [Source:HGNC Symbol;Acc:HGNC:15669]	0.23056786	
MINDY4B	MINDY family member 4B [Source:HGNC Symbol;Acc:HGNC:35475]	0.23050205	
PER2	period circadian regulator 2 [Source:HGNC Symbol;Acc:HGNC:8846]	0.23036619	
BCL2L14	BCL2 like 14 [Source:HGNC Symbol;Acc:HGNC:16657]	0.23032066	
BUD31	BUD31 homolog [Source:HGNC Symbol;Acc:HGNC:29629]	0.2302159	
APOLD1	apolipoprotein L domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25268]	0.2299617	
UBAC1	UBA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30221]	0.22991374	
SEC11C	SEC11 homolog C, signal peptidase complex subunit [Source:HGNC Symbol;Acc:HGNC:23400]	0.229862	
CNN3	calponin 3 [Source:HGNC Symbol;Acc:HGNC:2157]	0.22962096	
TCEAL4	transcription elongation factor A like 4 [Source:HGNC Symbol;Acc:HGNC:26121]	0.22870329	
VSTM5	V-set and transmembrane domain containing 5 [Source:HGNC Symbol;Acc:HGNC:34443]	0.22870137	
NRG3	neuregulin 3 [Source:HGNC Symbol;Acc:HGNC:7999]	0.22851245	
TSPAN5	tetraspanin 5 [Source:HGNC Symbol;Acc:HGNC:17753]	0.2282846	
SLC24A4	solute carrier family 24 member 4 [Source:HGNC Symbol;Acc:HGNC:10978]	0.22824696	
ARHGAP44	Rho GTPase activating protein 44 [Source:HGNC Symbol;Acc:HGNC:29096]	0.22797224	
UQCR11	ubiquinol-cytochrome c reductase, complex III subunit XI [Source:HGNC Symbol;Acc:HGNC:30862]	0.22785994	
PCBD1	pterin-4 alpha-carbinolamine dehydratase 1 [Source:HGNC Symbol;Acc:HGNC:8646]	0.22780794	
GLRX5	glutaredoxin 5 [Source:HGNC Symbol;Acc:HGNC:20134]	0.2277768	
UBA52	ubiquitin A-52 residue ribosomal protein fusion product 1 [Source:HGNC Symbol;Acc:HGNC:12458]	0.2275185	
EFNA5	ephrin A5 [Source:HGNC Symbol;Acc:HGNC:3225]	0.22724478	
TMEM198	transmembrane protein 198 [Source:HGNC Symbol;Acc:HGNC:33704]	0.22724158	
FAM131A	family with sequence similarity 131 member A [Source:HGNC Symbol;Acc:HGNC:28308]	0.22717138	
SLC27A3	solute carrier family 27 member 3 [Source:HGNC Symbol;Acc:HGNC:10997]	0.22714947	
GYPE	glycophorin E (MNS blood group) [Source:HGNC Symbol;Acc:HGNC:4705]	0.22711992	
CHCHD7	coiled-coil-helix-coiled-coil-helix domain containing 7 [Source:HGNC Symbol;Acc:HGNC:28314]	0.22705694	
GDE1	glycerophosphodiester phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:29644]	0.2267621	
GPR85	G protein-coupled receptor 85 [Source:HGNC Symbol;Acc:HGNC:4536]	0.22669113	
NEURL4	neuralized E3 ubiquitin protein ligase 4 [Source:HGNC Symbol;Acc:HGNC:34410]	0.22664896	
ANKRD30BL	ankyrin repeat domain 30B like [Source:HGNC Symbol;Acc:HGNC:35167]	0.22653115	
NT5DC1	5'-nucleotidase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21556]	0.22649121	
FKBP11	FKBP prolyl isomerase 11 [Source:HGNC Symbol;Acc:HGNC:18624]	0.2264478	
CYGB	cytoglobin [Source:HGNC Symbol;Acc:HGNC:16505]	0.22638763	
APBB2	amyloid beta precursor protein binding family B member 2 [Source:HGNC Symbol;Acc:HGNC:582]	0.22623628	
SPINK8	serine peptidase inhibitor Kazal type 8 (putative) [Source:HGNC Symbol;Acc:HGNC:33160]	0.22623245	
ZNF765	zinc finger protein 765 [Source:HGNC Symbol;Acc:HGNC:25092]	0.22591473	
CNTNAP2	contactin associated protein 2 [Source:HGNC Symbol;Acc:HGNC:13830]	0.22587764	
PPM1A	protein phosphatase, Mg2+/Mn2+ dependent 1A [Source:HGNC Symbol;Acc:HGNC:9275]	0.22585551	
KATNB1	katanin regulatory subunit B1 [Source:HGNC Symbol;Acc:HGNC:6217]	0.22509114	
ATP5ME	ATP synthase membrane subunit e [Source:HGNC Symbol;Acc:HGNC:846]	0.22502889	
N6AMT1	N-6 adenine-specific DNA methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:16021]	0.22472325	
NUDT15	nudix hydrolase 15 [Source:HGNC Symbol;Acc:HGNC:23063]	0.22462556	
LRRC37B	leucine rich repeat containing 37B [Source:HGNC Symbol;Acc:HGNC:29070]	0.22453275	
COA7	cytochrome c oxidase assembly factor 7 [Source:HGNC Symbol;Acc:HGNC:25716]	0.22427668	
COL9A3	collagen type IX alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:2219]	0.22420704	
GPX4	glutathione peroxidase 4 [Source:HGNC Symbol;Acc:HGNC:4556]	0.22418997	
EFR3B	EFR3 homolog B [Source:HGNC Symbol;Acc:HGNC:29155]	0.22411406	
CCDC141	coiled-coil domain containing 141 [Source:HGNC Symbol;Acc:HGNC:26821]	0.22402762	
ANP32E	acidic nuclear phosphoprotein 32 family member E [Source:HGNC Symbol;Acc:HGNC:16673]	0.2240062	
GRK5	G protein-coupled receptor kinase 5 [Source:HGNC Symbol;Acc:HGNC:4544]	0.22399619	
HIVEP1	HIVEP zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:4920]	0.22396153	
VWC2	von Willebrand factor C domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30200]	0.2237684	
TTLL7-IT1	TTLL7 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41486]	0.22368662	
RYR2	ryanodine receptor 2 [Source:HGNC Symbol;Acc:HGNC:10484]	0.2235823	
BMP3	bone morphogenetic protein 3 [Source:HGNC Symbol;Acc:HGNC:1070]	0.22337216	
ANKRD55	ankyrin repeat domain 55 [Source:HGNC Symbol;Acc:HGNC:25681]	0.22334044	
GYG1	glycogenin 1 [Source:HGNC Symbol;Acc:HGNC:4699]	0.22328863	
TTLL9	tubulin tyrosine ligase like 9 [Source:HGNC Symbol;Acc:HGNC:16118]	0.22324325	
XAB2	XPA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14089]	0.22316526	
RGS6	regulator of G protein signaling 6 [Source:HGNC Symbol;Acc:HGNC:10002]	0.22292408	
PABIR2	PABIR family member 2 [Source:HGNC Symbol;Acc:HGNC:30490]	0.22292379	
ZFTA	zinc finger translocation associated [Source:HGNC Symbol;Acc:HGNC:28449]	0.22274289	
CFAP46	cilia and flagella associated protein 46 [Source:HGNC Symbol;Acc:HGNC:25247]	0.22253865	
LONRF3	LON peptidase N-terminal domain and ring finger 3 [Source:HGNC Symbol;Acc:HGNC:21152]	0.22233686	
ANKRD7	ankyrin repeat domain 7 [Source:HGNC Symbol;Acc:HGNC:18588]	0.22233528	
KLHDC3	kelch domain containing 3 [Source:HGNC Symbol;Acc:HGNC:20704]	0.22232623	
SLC22A13	solute carrier family 22 member 13 [Source:HGNC Symbol;Acc:HGNC:8494]	0.22206514	
SPACA9	sperm acrosome associated 9 [Source:HGNC Symbol;Acc:HGNC:1367]	0.22204119	
ATXN1L	ataxin 1 like [Source:HGNC Symbol;Acc:HGNC:33279]	0.22186589	
BCAP31	B cell receptor associated protein 31 [Source:HGNC Symbol;Acc:HGNC:16695]	0.22178243	
SYT17	synaptotagmin 17 [Source:HGNC Symbol;Acc:HGNC:24119]	0.2214883	
SNRPD1	small nuclear ribonucleoprotein D1 polypeptide [Source:HGNC Symbol;Acc:HGNC:11158]	0.2214634	
CHAC2	ChaC glutathione specific gamma-glutamylcyclotransferase 2 [Source:HGNC Symbol;Acc:HGNC:32363]	0.22143936	
FDXR	ferredoxin reductase [Source:HGNC Symbol;Acc:HGNC:3642]	0.22116278	
PDZRN3	PDZ domain containing ring finger 3 [Source:HGNC Symbol;Acc:HGNC:17704]	0.2211464	
ZNF853	zinc finger protein 853 [Source:HGNC Symbol;Acc:HGNC:21767]	0.22112007	
TXN	thioredoxin [Source:HGNC Symbol;Acc:HGNC:12435]	0.22111297	
POLDIP2	DNA polymerase delta interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:23781]	0.22108911	
GPS1	G protein pathway suppressor 1 [Source:HGNC Symbol;Acc:HGNC:4549]	0.22061911	
ZNF724	zinc finger protein 724 [Source:HGNC Symbol;Acc:HGNC:32460]	0.22059755	
MAN1B1	mannosidase alpha class 1B member 1 [Source:HGNC Symbol;Acc:HGNC:6823]	0.22044209	
MFSD10	major facilitator superfamily domain containing 10 [Source:HGNC Symbol;Acc:HGNC:16894]	0.22008984	
FSTL5	follistatin like 5 [Source:HGNC Symbol;Acc:HGNC:21386]	0.21961068	
ZBTB44-DT	ZBTB44 divergent transcript [Source:HGNC Symbol;Acc:HGNC:54265]	0.21952507	
SMIM20	small integral membrane protein 20 [Source:HGNC Symbol;Acc:HGNC:37260]	0.21951453	
ILK	integrin linked kinase [Source:HGNC Symbol;Acc:HGNC:6040]	0.21943912	
GFUS	GDP-L-fucose synthase [Source:HGNC Symbol;Acc:HGNC:12390]	0.21940486	
CAMK2N2	calcium/calmodulin dependent protein kinase II inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:24197]	0.219173	
THEMIS	thymocyte selection associated [Source:HGNC Symbol;Acc:HGNC:21569]	0.21903826	
TMEM229A	transmembrane protein 229A [Source:HGNC Symbol;Acc:HGNC:37279]	0.21890153	
DIAPH3	diaphanous related formin 3 [Source:HGNC Symbol;Acc:HGNC:15480]	0.21867397	
OVOL2	ovo like zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:15804]	0.21793492	
ZNF354C	zinc finger protein 354C [Source:HGNC Symbol;Acc:HGNC:16736]	0.2178379	
CCDC146	coiled-coil domain containing 146 [Source:HGNC Symbol;Acc:HGNC:29296]	0.21782582	
SCG5	secretogranin V [Source:HGNC Symbol;Acc:HGNC:10816]	0.2177545	
SCHLAP1	SWI/SNF complex antagonist associated with prostate cancer 1 [Source:HGNC Symbol;Acc:HGNC:48603]	0.21771705	
PDCL3	phosducin like 3 [Source:HGNC Symbol;Acc:HGNC:28860]	0.21763998	
CTSO	cathepsin O [Source:HGNC Symbol;Acc:HGNC:2542]	0.21757573	
GNG3	G protein subunit gamma 3 [Source:HGNC Symbol;Acc:HGNC:4405]	0.21742764	
LACTB2	lactamase beta 2 [Source:HGNC Symbol;Acc:HGNC:18512]	0.21734305	
EHD1	EH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:3242]	0.21732517	
CARMIL1	capping protein regulator and myosin 1 linker 1 [Source:HGNC Symbol;Acc:HGNC:21581]	0.21729735	
GPR26	G protein-coupled receptor 26 [Source:HGNC Symbol;Acc:HGNC:4481]	0.21710975	
NT5C	5', 3'-nucleotidase, cytosolic [Source:HGNC Symbol;Acc:HGNC:17144]	0.21709953	
RBPMS	RNA binding protein, mRNA processing factor [Source:HGNC Symbol;Acc:HGNC:19097]	0.21701454	
SPDYE5	speedy/RINGO cell cycle regulator family member E5 [Source:HGNC Symbol;Acc:HGNC:35464]	0.21694274	
ADTRP	androgen dependent TFPI regulating protein [Source:HGNC Symbol;Acc:HGNC:21214]	0.21682902	
DOC2A	double C2 domain alpha [Source:HGNC Symbol;Acc:HGNC:2985]	0.21676497	
MAFK	MAF bZIP transcription factor K [Source:HGNC Symbol;Acc:HGNC:6782]	0.21655656	
RTBDN	retbindin [Source:HGNC Symbol;Acc:HGNC:30310]	0.216518	
MIPOL1	mirror-image polydactyly 1 [Source:HGNC Symbol;Acc:HGNC:21460]	0.21646757	
RBM34	RNA binding motif protein 34 [Source:HGNC Symbol;Acc:HGNC:28965]	0.21640532	
ANAPC15	anaphase promoting complex subunit 15 [Source:HGNC Symbol;Acc:HGNC:24531]	0.21618338	
SEMA4C	semaphorin 4C [Source:HGNC Symbol;Acc:HGNC:10731]	0.21612746	
SF3B5	splicing factor 3b subunit 5 [Source:HGNC Symbol;Acc:HGNC:21083]	0.21607949	
IFI27L1	interferon alpha inducible protein 27 like 1 [Source:HGNC Symbol;Acc:HGNC:19754]	0.21596341	
KIF6	kinesin family member 6 [Source:HGNC Symbol;Acc:HGNC:21202]	0.2158288	
COPS6	COP9 signalosome subunit 6 [Source:HGNC Symbol;Acc:HGNC:21749]	0.21582688	
RNPC3	RNA binding region (RNP1, RRM) containing 3 [Source:HGNC Symbol;Acc:HGNC:18666]	0.21573971	
FNDC10	fibronectin type III domain containing 10 [Source:HGNC Symbol;Acc:HGNC:42951]	0.21556753	
SAC3D1	SAC3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30179]	0.21555522	
ADRA2C	adrenoceptor alpha 2C [Source:HGNC Symbol;Acc:HGNC:283]	0.21539332	
RASIP1	Ras interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24716]	0.2151387	
EGLN3	egl-9 family hypoxia inducible factor 3 [Source:HGNC Symbol;Acc:HGNC:14661]	0.21512087	
SGCZ	sarcoglycan zeta [Source:HGNC Symbol;Acc:HGNC:14075]	0.21466115	
PEX11B	peroxisomal biogenesis factor 11 beta [Source:HGNC Symbol;Acc:HGNC:8853]	0.21463954	
SCN11A	sodium voltage-gated channel alpha subunit 11 [Source:HGNC Symbol;Acc:HGNC:10583]	0.2144877	
DAD1	defender against cell death 1 [Source:HGNC Symbol;Acc:HGNC:2664]	0.2144221	
SCRG1	stimulator of chondrogenesis 1 [Source:HGNC Symbol;Acc:HGNC:17036]	0.21431127	
TEDC2	tubulin epsilon and delta complex 2 [Source:HGNC Symbol;Acc:HGNC:25849]	0.2142878	
BACH2	BTB domain and CNC homolog 2 [Source:HGNC Symbol;Acc:HGNC:14078]	0.2140432	
RNF126	ring finger protein 126 [Source:HGNC Symbol;Acc:HGNC:21151]	0.21399845	
ACTA2	actin alpha 2, smooth muscle [Source:HGNC Symbol;Acc:HGNC:130]	0.21379875	
ATP6V0E2	ATPase H+ transporting V0 subunit e2 [Source:HGNC Symbol;Acc:HGNC:21723]	0.21364494	
CEP192	centrosomal protein 192 [Source:HGNC Symbol;Acc:HGNC:25515]	0.21336699	
RIMS1	regulating synaptic membrane exocytosis 1 [Source:HGNC Symbol;Acc:HGNC:17282]	0.21327923	
CDC42BPA	CDC42 binding protein kinase alpha [Source:HGNC Symbol;Acc:HGNC:1737]	0.2130975	
ZNHIT1	zinc finger HIT-type containing 1 [Source:HGNC Symbol;Acc:HGNC:21688]	0.21298991	
LY86	lymphocyte antigen 86 [Source:HGNC Symbol;Acc:HGNC:16837]	0.21295093	
RPA3	replication protein A3 [Source:HGNC Symbol;Acc:HGNC:10291]	0.2127932	
APLF	aprataxin and PNKP like factor [Source:HGNC Symbol;Acc:HGNC:28724]	0.2124366	
PAQR4	progestin and adipoQ receptor family member 4 [Source:HGNC Symbol;Acc:HGNC:26386]	0.2118636	
CLASP1	cytoplasmic linker associated protein 1 [Source:HGNC Symbol;Acc:HGNC:17088]	0.21168515	
SPRING1	SREBF pathway regulator in golgi 1 [Source:HGNC Symbol;Acc:HGNC:26128]	0.21163301	
HLA-B	major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]	0.21161263	
FBN1	fibrillin 1 [Source:HGNC Symbol;Acc:HGNC:3603]	0.21148396	
TTC9B	tetratricopeptide repeat domain 9B [Source:HGNC Symbol;Acc:HGNC:26395]	0.21146399	
HNRNPAB	heterogeneous nuclear ribonucleoprotein A/B [Source:HGNC Symbol;Acc:HGNC:5034]	0.21141705	
PTGDR	prostaglandin D2 receptor [Source:HGNC Symbol;Acc:HGNC:9591]	0.21127498	
TBC1D5	TBC1 domain family member 5 [Source:HGNC Symbol;Acc:HGNC:19166]	0.21111655	
MAMLD1	mastermind like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:2568]	0.21109357	
PDRG1	p53 and DNA damage regulated 1 [Source:HGNC Symbol;Acc:HGNC:16119]	0.21107076	
SULF2	sulfatase 2 [Source:HGNC Symbol;Acc:HGNC:20392]	0.2109476	
CACFD1	calcium channel flower domain containing 1 [Source:HGNC Symbol;Acc:HGNC:1365]	0.2108303	
