NAME	TITLE	SCORE	
PEX10	peroxisomal biogenesis factor 10 [Source:HGNC Symbol;Acc:HGNC:8851]	0.24940698	
SOX2	SRY-box transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:11195]	0.24936539	
TBC1D8B	TBC1 domain family member 8B [Source:HGNC Symbol;Acc:HGNC:24715]	0.24918899	
PRXL2C	peroxiredoxin like 2C [Source:HGNC Symbol;Acc:HGNC:16881]	0.24916208	
TMEM120B	transmembrane protein 120B [Source:HGNC Symbol;Acc:HGNC:32008]	0.24913985	
TUBB3	tubulin beta 3 class III [Source:HGNC Symbol;Acc:HGNC:20772]	0.24892437	
VGF	VGF nerve growth factor inducible [Source:HGNC Symbol;Acc:HGNC:12684]	0.24889255	
ARC	activity regulated cytoskeleton associated protein [Source:HGNC Symbol;Acc:HGNC:648]	0.24880639	
RPL15	ribosomal protein L15 [Source:HGNC Symbol;Acc:HGNC:10306]	0.2485208	
BSN	bassoon presynaptic cytomatrix protein [Source:HGNC Symbol;Acc:HGNC:1117]	0.24845494	
DSTYK	dual serine/threonine and tyrosine protein kinase [Source:HGNC Symbol;Acc:HGNC:29043]	0.24833803	
MLLT10	MLLT10 histone lysine methyltransferase DOT1L cofactor [Source:HGNC Symbol;Acc:HGNC:16063]	0.24832182	
CAMKK2	calcium/calmodulin dependent protein kinase kinase 2 [Source:HGNC Symbol;Acc:HGNC:1470]	0.2483183	
GPAA1	glycosylphosphatidylinositol anchor attachment 1 [Source:HGNC Symbol;Acc:HGNC:4446]	0.2482712	
STAG1	STAG1 cohesin complex component [Source:HGNC Symbol;Acc:HGNC:11354]	0.24820402	
LYRM9	LYR motif containing 9 [Source:HGNC Symbol;Acc:HGNC:27314]	0.24810122	
RPA2	replication protein A2 [Source:HGNC Symbol;Acc:HGNC:10290]	0.24802728	
TAFA2	TAFA chemokine like family member 2 [Source:HGNC Symbol;Acc:HGNC:21589]	0.24801677	
SRBD1	S1 RNA binding domain 1 [Source:HGNC Symbol;Acc:HGNC:25521]	0.24795975	
TMEM200C	transmembrane protein 200C [Source:HGNC Symbol;Acc:HGNC:37208]	0.24760132	
RTL9	retrotransposon Gag like 9 [Source:HGNC Symbol;Acc:HGNC:29245]	0.24750039	
EBF3	EBF transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:19087]	0.24736308	
CNTNAP2	contactin associated protein 2 [Source:HGNC Symbol;Acc:HGNC:13830]	0.24719368	
GRID2	glutamate ionotropic receptor delta type subunit 2 [Source:HGNC Symbol;Acc:HGNC:4576]	0.2471712	
RIPPLY2	ripply transcriptional repressor 2 [Source:HGNC Symbol;Acc:HGNC:21390]	0.24715218	
CCDC196	coiled-coil domain containing 196 [Source:HGNC Symbol;Acc:HGNC:20100]	0.24697055	
MMP24OS	MMP24 opposite strand [Source:HGNC Symbol;Acc:HGNC:44421]	0.24696405	
PVALB	parvalbumin [Source:HGNC Symbol;Acc:HGNC:9704]	0.24657819	
ATP10D	ATPase phospholipid transporting 10D (putative) [Source:HGNC Symbol;Acc:HGNC:13549]	0.24640244	
SLC25A46	solute carrier family 25 member 46 [Source:HGNC Symbol;Acc:HGNC:25198]	0.24635321	
EID1	EP300 interacting inhibitor of differentiation 1 [Source:HGNC Symbol;Acc:HGNC:1191]	0.24612606	
LYRM2	LYR motif containing 2 [Source:HGNC Symbol;Acc:HGNC:25229]	0.24588104	
STARD7	StAR related lipid transfer domain containing 7 [Source:HGNC Symbol;Acc:HGNC:18063]	0.24581599	
SRSF2	serine and arginine rich splicing factor 2 [Source:HGNC Symbol;Acc:HGNC:10783]	0.2457711	
TNFSF4	TNF superfamily member 4 [Source:HGNC Symbol;Acc:HGNC:11934]	0.2457425	
LRWD1	leucine rich repeats and WD repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21769]	0.24569418	
FUNDC2	FUN14 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24925]	0.24555056	
C4orf46	chromosome 4 open reading frame 46 [Source:HGNC Symbol;Acc:HGNC:27320]	0.2454051	
POLR2C	RNA polymerase II subunit C [Source:HGNC Symbol;Acc:HGNC:9189]	0.24523468	
CNTN6	contactin 6 [Source:HGNC Symbol;Acc:HGNC:2176]	0.24516782	
OSER1-DT	OSER1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:48585]	0.24504678	
TUFM	Tu translation elongation factor, mitochondrial [Source:HGNC Symbol;Acc:HGNC:12420]	0.24498682	
FTH1	ferritin heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:3976]	0.24483106	
TTYH3	tweety family member 3 [Source:HGNC Symbol;Acc:HGNC:22222]	0.24480785	
ADGRB3	adhesion G protein-coupled receptor B3 [Source:HGNC Symbol;Acc:HGNC:945]	0.24480331	
PEA15	proliferation and apoptosis adaptor protein 15 [Source:HGNC Symbol;Acc:HGNC:8822]	0.2447559	
ZNF763	zinc finger protein 763 [Source:HGNC Symbol;Acc:HGNC:27614]	0.2446057	
EIF3CL	eukaryotic translation initiation factor 3 subunit C like [Source:HGNC Symbol;Acc:HGNC:26347]	0.24456327	
CTBP1	C-terminal binding protein 1 [Source:HGNC Symbol;Acc:HGNC:2494]	0.24448621	
ZFP1	ZFP1 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:23328]	0.24442185	
SF1	splicing factor 1 [Source:HGNC Symbol;Acc:HGNC:12950]	0.24441417	
SLC13A3	solute carrier family 13 member 3 [Source:HGNC Symbol;Acc:HGNC:14430]	0.24437717	
NRXN1	neurexin 1 [Source:HGNC Symbol;Acc:HGNC:8008]	0.24435355	
DLC1	DLC1 Rho GTPase activating protein [Source:HGNC Symbol;Acc:HGNC:2897]	0.24435116	
HES4	hes family bHLH transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:24149]	0.24404174	
CHERP	calcium homeostasis endoplasmic reticulum protein [Source:HGNC Symbol;Acc:HGNC:16930]	0.24393037	
ANKS1B	ankyrin repeat and sterile alpha motif domain containing 1B [Source:HGNC Symbol;Acc:HGNC:24600]	0.24383292	
CDHR2	cadherin related family member 2 [Source:HGNC Symbol;Acc:HGNC:18231]	0.24381684	
EGR4	early growth response 4 [Source:HGNC Symbol;Acc:HGNC:3241]	0.2435733	
SLC41A3	solute carrier family 41 member 3 [Source:HGNC Symbol;Acc:HGNC:31046]	0.24354814	
PTGS2	prostaglandin-endoperoxide synthase 2 [Source:HGNC Symbol;Acc:HGNC:9605]	0.2433944	
LRRC3B	leucine rich repeat containing 3B [Source:HGNC Symbol;Acc:HGNC:28105]	0.24337082	
MEAF6	MYST/Esa1 associated factor 6 [Source:HGNC Symbol;Acc:HGNC:25674]	0.24332961	
TAMALIN	trafficking regulator and scaffold protein tamalin [Source:HGNC Symbol;Acc:HGNC:18707]	0.24327232	
VAV3	vav guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:12659]	0.24320848	
HYAL3	hyaluronidase 3 [Source:HGNC Symbol;Acc:HGNC:5322]	0.24313724	
ADORA2A	adenosine A2a receptor [Source:HGNC Symbol;Acc:HGNC:263]	0.24309874	
ZBTB22	zinc finger and BTB domain containing 22 [Source:HGNC Symbol;Acc:HGNC:13085]	0.24275205	
PPP2R5B	protein phosphatase 2 regulatory subunit B'beta [Source:HGNC Symbol;Acc:HGNC:9310]	0.24246635	
DOCK7	dedicator of cytokinesis 7 [Source:HGNC Symbol;Acc:HGNC:19190]	0.24242677	
GLIPR1L2	GLIPR1 like 2 [Source:HGNC Symbol;Acc:HGNC:28592]	0.24242668	
MYO16	myosin XVI [Source:HGNC Symbol;Acc:HGNC:29822]	0.24216743	
ATP6V1B2	ATPase H+ transporting V1 subunit B2 [Source:HGNC Symbol;Acc:HGNC:854]	0.24186122	
ABLIM2	actin binding LIM protein family member 2 [Source:HGNC Symbol;Acc:HGNC:19195]	0.24167247	
ICMT	isoprenylcysteine carboxyl methyltransferase [Source:HGNC Symbol;Acc:HGNC:5350]	0.24164733	
PRKD1	protein kinase D1 [Source:HGNC Symbol;Acc:HGNC:9407]	0.24146743	
SORBS1	sorbin and SH3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14565]	0.24145366	
EHD3	EH domain containing 3 [Source:HGNC Symbol;Acc:HGNC:3244]	0.24138416	
SSNA1	SS nuclear autoantigen 1 [Source:HGNC Symbol;Acc:HGNC:11321]	0.24137571	
BBS12	Bardet-Biedl syndrome 12 [Source:HGNC Symbol;Acc:HGNC:26648]	0.2410328	
POLD2	DNA polymerase delta 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:9176]	0.2410216	
PYCR2	pyrroline-5-carboxylate reductase 2 [Source:HGNC Symbol;Acc:HGNC:30262]	0.24090911	
DUXAP8	double homeobox A pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:32187]	0.24053234	
HSD11B2	hydroxysteroid 11-beta dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:5209]	0.24049246	
NINL	ninein like [Source:HGNC Symbol;Acc:HGNC:29163]	0.2404719	
BORCS7	BLOC-1 related complex subunit 7 [Source:HGNC Symbol;Acc:HGNC:23516]	0.24042289	
VEGFB	vascular endothelial growth factor B [Source:HGNC Symbol;Acc:HGNC:12681]	0.24030389	
RSPO4	R-spondin 4 [Source:HGNC Symbol;Acc:HGNC:16175]	0.24017446	
CDH6	cadherin 6 [Source:HGNC Symbol;Acc:HGNC:1765]	0.24006306	
CCNG1	cyclin G1 [Source:HGNC Symbol;Acc:HGNC:1592]	0.24002238	
ECE1	endothelin converting enzyme 1 [Source:HGNC Symbol;Acc:HGNC:3146]	0.23987703	
SLC9A6	solute carrier family 9 member A6 [Source:HGNC Symbol;Acc:HGNC:11079]	0.23981167	
NCAN	neurocan [Source:HGNC Symbol;Acc:HGNC:2465]	0.23948926	
SNHG8	small nucleolar RNA host gene 8 [Source:HGNC Symbol;Acc:HGNC:33098]	0.2394796	
VCAN	versican [Source:HGNC Symbol;Acc:HGNC:2464]	0.2392466	
RPL35	ribosomal protein L35 [Source:HGNC Symbol;Acc:HGNC:10344]	0.23904966	
ALPK3	alpha kinase 3 [Source:HGNC Symbol;Acc:HGNC:17574]	0.23900871	
ANKRD62P1-PARP4P3	ANKRD62P1-PARP4P3 readthrough, transcribed pseudogene [Source:HGNC Symbol;Acc:HGNC:42393]	0.2390043	
HEBP1	heme binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17176]	0.23896526	
STX1B	syntaxin 1B [Source:HGNC Symbol;Acc:HGNC:18539]	0.2388859	
DOP1B	DOP1 leucine zipper like protein B [Source:HGNC Symbol;Acc:HGNC:1291]	0.238686	
TCERG1L	transcription elongation regulator 1 like [Source:HGNC Symbol;Acc:HGNC:23533]	0.23859623	
NDUFAF2	NADH:ubiquinone oxidoreductase complex assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:28086]	0.2383793	
PHF24	PHD finger protein 24 [Source:HGNC Symbol;Acc:HGNC:29180]	0.23806164	
CDKN1B	cyclin dependent kinase inhibitor 1B [Source:HGNC Symbol;Acc:HGNC:1785]	0.23803441	
PRSS23	serine protease 23 [Source:HGNC Symbol;Acc:HGNC:14370]	0.23802839	
RRP7A	ribosomal RNA processing 7 homolog A [Source:HGNC Symbol;Acc:HGNC:24286]	0.23797634	
BBOX1	gamma-butyrobetaine hydroxylase 1 [Source:HGNC Symbol;Acc:HGNC:964]	0.2374752	
TCF12	transcription factor 12 [Source:HGNC Symbol;Acc:HGNC:11623]	0.2372664	
WNT5B	Wnt family member 5B [Source:HGNC Symbol;Acc:HGNC:16265]	0.23725891	
CDKN2AIPNL	CDKN2A interacting protein N-terminal like [Source:HGNC Symbol;Acc:HGNC:30545]	0.23718044	
C9orf78	chromosome 9 open reading frame 78 [Source:HGNC Symbol;Acc:HGNC:24932]	0.23717634	
C1QL3	complement C1q like 3 [Source:HGNC Symbol;Acc:HGNC:19359]	0.23711233	
RCN2	reticulocalbin 2 [Source:HGNC Symbol;Acc:HGNC:9935]	0.23707001	
LIPI	lipase I [Source:HGNC Symbol;Acc:HGNC:18821]	0.23696485	
PSD3	pleckstrin and Sec7 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:19093]	0.23672491	
RPS6	ribosomal protein S6 [Source:HGNC Symbol;Acc:HGNC:10429]	0.23660329	
PRKG2	protein kinase cGMP-dependent 2 [Source:HGNC Symbol;Acc:HGNC:9416]	0.23659326	
HORMAD1	HORMA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25245]	0.23654418	
FAM182A	family with sequence similarity 182 member A [Source:HGNC Symbol;Acc:HGNC:16222]	0.23647949	
DCBLD1	discoidin, CUB and LCCL domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21479]	0.23624724	
TRIM5	tripartite motif containing 5 [Source:HGNC Symbol;Acc:HGNC:16276]	0.23609619	
ARHGDIA	Rho GDP dissociation inhibitor alpha [Source:HGNC Symbol;Acc:HGNC:678]	0.23589543	
PTTG1	PTTG1 regulator of sister chromatid separation, securin [Source:HGNC Symbol;Acc:HGNC:9690]	0.23582135	
RNF24	ring finger protein 24 [Source:HGNC Symbol;Acc:HGNC:13779]	0.23579358	
SFRP2	secreted frizzled related protein 2 [Source:HGNC Symbol;Acc:HGNC:10777]	0.23579133	
TMEM11	transmembrane protein 11 [Source:HGNC Symbol;Acc:HGNC:16823]	0.23568709	
FOXO4	forkhead box O4 [Source:HGNC Symbol;Acc:HGNC:7139]	0.23566669	
ESRRB	estrogen related receptor beta [Source:HGNC Symbol;Acc:HGNC:3473]	0.23533422	
EXOC4	exocyst complex component 4 [Source:HGNC Symbol;Acc:HGNC:30389]	0.23527758	
SPATA31H1	SPATA31 subfamily H member 1 [Source:HGNC Symbol;Acc:HGNC:25275]	0.23522656	
APEX1	apurinic/apyrimidinic endodeoxyribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:587]	0.23504284	
RFX3	regulatory factor X3 [Source:HGNC Symbol;Acc:HGNC:9984]	0.23503345	
GRIN2D	glutamate ionotropic receptor NMDA type subunit 2D [Source:HGNC Symbol;Acc:HGNC:4588]	0.23481679	
NCOA1	nuclear receptor coactivator 1 [Source:HGNC Symbol;Acc:HGNC:7668]	0.2347916	
CDK5R1	cyclin dependent kinase 5 regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:1775]	0.23472916	
CLPTM1	CLPTM1 regulator of GABA type A receptor forward trafficking [Source:HGNC Symbol;Acc:HGNC:2087]	0.23472236	
RESF1	retroelement silencing factor 1 [Source:HGNC Symbol;Acc:HGNC:25559]	0.23446512	
RAB43	RAB43, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:19983]	0.23446119	
QRICH2	glutamine rich 2 [Source:HGNC Symbol;Acc:HGNC:25326]	0.2340659	
KIAA1671	KIAA1671 [Source:HGNC Symbol;Acc:HGNC:29345]	0.23374026	
GHDC	GH3 domain containing [Source:HGNC Symbol;Acc:HGNC:24438]	0.23361667	
TAOK3	TAO kinase 3 [Source:HGNC Symbol;Acc:HGNC:18133]	0.23359662	
CFAP161	cilia and flagella associated protein 161 [Source:HGNC Symbol;Acc:HGNC:26782]	0.23357764	
PSMA2	proteasome 20S subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:9531]	0.23357478	
ZNF554	zinc finger protein 554 [Source:HGNC Symbol;Acc:HGNC:26629]	0.2335623	
TRIP13	thyroid hormone receptor interactor 13 [Source:HGNC Symbol;Acc:HGNC:12307]	0.23348257	
TSN	translin [Source:HGNC Symbol;Acc:HGNC:12379]	0.23348023	
GPR22	G protein-coupled receptor 22 [Source:HGNC Symbol;Acc:HGNC:4477]	0.2334271	
SSC5D	scavenger receptor cysteine rich family member with 5 domains [Source:HGNC Symbol;Acc:HGNC:26641]	0.23300385	
BCL2	BCL2 apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:990]	0.23293318	
LMOD3	leiomodin 3 [Source:HGNC Symbol;Acc:HGNC:6649]	0.23290378	
APRG1	APRG1 tumor suppressor candidate [Source:HGNC Symbol;Acc:HGNC:24082]	0.23284237	
DAGLA	diacylglycerol lipase alpha [Source:HGNC Symbol;Acc:HGNC:1165]	0.23281254	
CYP26B1	cytochrome P450 family 26 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:20581]	0.23269874	
MOCS3	molybdenum cofactor synthesis 3 [Source:HGNC Symbol;Acc:HGNC:15765]	0.23265718	
RNF40	ring finger protein 40 [Source:HGNC Symbol;Acc:HGNC:16867]	0.2325199	
PCBP1	poly(rC) binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8647]	0.23248911	
ADGRV1	adhesion G protein-coupled receptor V1 [Source:HGNC Symbol;Acc:HGNC:17416]	0.2324435	
PFDN2	prefoldin subunit 2 [Source:HGNC Symbol;Acc:HGNC:8867]	0.23220716	
DGKB	diacylglycerol kinase beta [Source:HGNC Symbol;Acc:HGNC:2850]	0.23196447	
FOXJ2	forkhead box J2 [Source:HGNC Symbol;Acc:HGNC:24818]	0.23188291	
GID8	GID complex subunit 8 homolog [Source:HGNC Symbol;Acc:HGNC:15857]	0.23185176	
ENTREP1	endosomal transmembrane epsin interactor 1 [Source:HGNC Symbol;Acc:HGNC:24820]	0.23181464	
PURA	purine rich element binding protein A [Source:HGNC Symbol;Acc:HGNC:9701]	0.23171884	
POLA1	DNA polymerase alpha 1, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9173]	0.23152256	
USP51	ubiquitin specific peptidase 51 [Source:HGNC Symbol;Acc:HGNC:23086]	0.23150077	
ICAM5	intercellular adhesion molecule 5 [Source:HGNC Symbol;Acc:HGNC:5348]	0.23123759	
ESYT3	extended synaptotagmin 3 [Source:HGNC Symbol;Acc:HGNC:24295]	0.23110835	
GSS	glutathione synthetase [Source:HGNC Symbol;Acc:HGNC:4624]	0.23108754	
KCNIP3	potassium voltage-gated channel interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:15523]	0.23097138	
ZNF66	zinc finger protein 66 [Source:HGNC Symbol;Acc:HGNC:13135]	0.2309233	
CLDN20	claudin 20 [Source:HGNC Symbol;Acc:HGNC:2042]	0.23086205	
INTS5	integrator complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:29352]	0.23082842	
ITGB1-DT	ITGB1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:53718]	0.23043434	
CSTF1	cleavage stimulation factor subunit 1 [Source:HGNC Symbol;Acc:HGNC:2483]	0.23031504	
SNRPB2	small nuclear ribonucleoprotein polypeptide B2 [Source:HGNC Symbol;Acc:HGNC:11155]	0.23025657	
FGFR1OP2	FGFR1 oncogene partner 2 [Source:HGNC Symbol;Acc:HGNC:23098]	0.23011632	
YJEFN3	YjeF N-terminal domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24785]	0.23011424	
AZIN1	antizyme inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:16432]	0.23009573	
SCN4B	sodium voltage-gated channel beta subunit 4 [Source:HGNC Symbol;Acc:HGNC:10592]	0.23003992	
ARB2A	ARB2 cotranscriptional regulator A [Source:HGNC Symbol;Acc:HGNC:25365]	0.22989613	
SLC25A15	solute carrier family 25 member 15 [Source:HGNC Symbol;Acc:HGNC:10985]	0.2298899	
PFDN5	prefoldin subunit 5 [Source:HGNC Symbol;Acc:HGNC:8869]	0.22988056	
NINJ1	ninjurin 1 [Source:HGNC Symbol;Acc:HGNC:7824]	0.22971405	
KIF6	kinesin family member 6 [Source:HGNC Symbol;Acc:HGNC:21202]	0.22969407	
ZNF213	zinc finger protein 213 [Source:HGNC Symbol;Acc:HGNC:13005]	0.22963685	
PCBD1	pterin-4 alpha-carbinolamine dehydratase 1 [Source:HGNC Symbol;Acc:HGNC:8646]	0.22962704	
CNR1	cannabinoid receptor 1 [Source:HGNC Symbol;Acc:HGNC:2159]	0.22961397	
SLC9A5	solute carrier family 9 member A5 [Source:HGNC Symbol;Acc:HGNC:11078]	0.22950813	
RNLS	renalase, FAD dependent amine oxidase [Source:HGNC Symbol;Acc:HGNC:25641]	0.22946253	
CFAP91	cilia and flagella associated protein 91 [Source:HGNC Symbol;Acc:HGNC:24010]	0.2294534	
GRAMD2B	GRAM domain containing 2B [Source:HGNC Symbol;Acc:HGNC:24911]	0.22935522	
DANT2	DXZ4 associated non-coding transcript 2, distal [Source:HGNC Symbol;Acc:HGNC:50862]	0.22927998	
AQP9	aquaporin 9 [Source:HGNC Symbol;Acc:HGNC:643]	0.2290135	
NOS1	nitric oxide synthase 1 [Source:HGNC Symbol;Acc:HGNC:7872]	0.22894104	
TTPAL	alpha tocopherol transfer protein like [Source:HGNC Symbol;Acc:HGNC:16114]	0.22883105	
GPR162	G protein-coupled receptor 162 [Source:HGNC Symbol;Acc:HGNC:16693]	0.22877859	
NSMCE2	NSE2 (MMS21) homolog, SMC5-SMC6 complex SUMO ligase [Source:HGNC Symbol;Acc:HGNC:26513]	0.2286808	
RPL12	ribosomal protein L12 [Source:HGNC Symbol;Acc:HGNC:10302]	0.22860168	
SGIP1	SH3GL interacting endocytic adaptor 1 [Source:HGNC Symbol;Acc:HGNC:25412]	0.22859721	
ENOX2	ecto-NOX disulfide-thiol exchanger 2 [Source:HGNC Symbol;Acc:HGNC:2259]	0.22858042	
CPO	carboxypeptidase O [Source:HGNC Symbol;Acc:HGNC:21011]	0.22852048	
THUMPD2	THUMP domain containing 2 [Source:HGNC Symbol;Acc:HGNC:14890]	0.2284711	
TRPM4	transient receptor potential cation channel subfamily M member 4 [Source:HGNC Symbol;Acc:HGNC:17993]	0.22832982	
C5orf34	chromosome 5 open reading frame 34 [Source:HGNC Symbol;Acc:HGNC:24738]	0.22803485	
HCRT	hypocretin neuropeptide precursor [Source:HGNC Symbol;Acc:HGNC:4847]	0.22794093	
MORF4L1	mortality factor 4 like 1 [Source:HGNC Symbol;Acc:HGNC:16989]	0.22783561	
TSPAN9	tetraspanin 9 [Source:HGNC Symbol;Acc:HGNC:21640]	0.22781049	
ARF5	ADP ribosylation factor 5 [Source:HGNC Symbol;Acc:HGNC:658]	0.22779632	
GABARAPL1	GABA type A receptor associated protein like 1 [Source:HGNC Symbol;Acc:HGNC:4068]	0.22771019	
ZNG1E	Zn regulated GTPase metalloprotein activator 1E [Source:HGNC Symbol;Acc:HGNC:24584]	0.22763382	
HSP90AB1	heat shock protein 90 alpha family class B member 1 [Source:HGNC Symbol;Acc:HGNC:5258]	0.22760165	
PCDH9	protocadherin 9 [Source:HGNC Symbol;Acc:HGNC:8661]	0.22741367	
PRDM6	PR/SET domain 6 [Source:HGNC Symbol;Acc:HGNC:9350]	0.22737716	
PHB2	prohibitin 2 [Source:HGNC Symbol;Acc:HGNC:30306]	0.22720326	
IGSF10	immunoglobulin superfamily member 10 [Source:HGNC Symbol;Acc:HGNC:26384]	0.22698532	
KLHL4	kelch like family member 4 [Source:HGNC Symbol;Acc:HGNC:6355]	0.226956	
DBI	diazepam binding inhibitor, acyl-CoA binding protein [Source:HGNC Symbol;Acc:HGNC:2690]	0.2269052	
SGTA	small glutamine rich tetratricopeptide repeat co-chaperone alpha [Source:HGNC Symbol;Acc:HGNC:10819]	0.22685848	
PWRN1	Prader-Willi region non-protein coding RNA 1 [Source:HGNC Symbol;Acc:HGNC:33235]	0.22648785	
LRBA	LPS responsive beige-like anchor protein [Source:HGNC Symbol;Acc:HGNC:1742]	0.22640644	
PROS1	protein S [Source:HGNC Symbol;Acc:HGNC:9456]	0.22622856	
CDC42BPA	CDC42 binding protein kinase alpha [Source:HGNC Symbol;Acc:HGNC:1737]	0.226221	
FKBP8	FKBP prolyl isomerase 8 [Source:HGNC Symbol;Acc:HGNC:3724]	0.2261953	
CHST8	carbohydrate sulfotransferase 8 [Source:HGNC Symbol;Acc:HGNC:15993]	0.22606963	
BCAP31	B cell receptor associated protein 31 [Source:HGNC Symbol;Acc:HGNC:16695]	0.22601281	
LY6H	lymphocyte antigen 6 family member H [Source:HGNC Symbol;Acc:HGNC:6728]	0.22588	
MAPK3	mitogen-activated protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:6877]	0.22585505	
THSD7B	thrombospondin type 1 domain containing 7B [Source:HGNC Symbol;Acc:HGNC:29348]	0.22583851	
LINC03041	long intergenic non-protein coding RNA 3041 [Source:HGNC Symbol;Acc:HGNC:19054]	0.22575118	
DPT	dermatopontin [Source:HGNC Symbol;Acc:HGNC:3011]	0.22549935	
GABBR1	gamma-aminobutyric acid type B receptor subunit 1 [Source:HGNC Symbol;Acc:HGNC:4070]	0.22546552	
ENTPD1	ectonucleoside triphosphate diphosphohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:3363]	0.22536553	
PSMG3	proteasome assembly chaperone 3 [Source:HGNC Symbol;Acc:HGNC:22420]	0.22535807	
WWC1	WW and C2 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29435]	0.22527882	
ZNF253	zinc finger protein 253 [Source:HGNC Symbol;Acc:HGNC:13497]	0.22513887	
TRMT9B	tRNA methyltransferase 9B (putative) [Source:HGNC Symbol;Acc:HGNC:26725]	0.22496288	
RPS3A	ribosomal protein S3A [Source:HGNC Symbol;Acc:HGNC:10421]	0.22484718	
PRPF19	pre-mRNA processing factor 19 [Source:HGNC Symbol;Acc:HGNC:17896]	0.22480974	
BZW1	basic leucine zipper and W2 domains 1 [Source:HGNC Symbol;Acc:HGNC:18380]	0.22478099	
TNKS	tankyrase [Source:HGNC Symbol;Acc:HGNC:11941]	0.22477882	
TOMM40	translocase of outer mitochondrial membrane 40 [Source:HGNC Symbol;Acc:HGNC:18001]	0.22471301	
NACA	nascent polypeptide associated complex subunit alpha [Source:HGNC Symbol;Acc:HGNC:7629]	0.22465096	
MAT2B	methionine adenosyltransferase 2 non-catalytic beta subunit [Source:HGNC Symbol;Acc:HGNC:6905]	0.22434983	
GAS2L1	growth arrest specific 2 like 1 [Source:HGNC Symbol;Acc:HGNC:16955]	0.2242805	
WDR70	WD repeat domain 70 [Source:HGNC Symbol;Acc:HGNC:25495]	0.22419102	
SUMO4	small ubiquitin like modifier 4 [Source:HGNC Symbol;Acc:HGNC:21181]	0.22399183	
GHITM	growth hormone inducible transmembrane protein [Source:HGNC Symbol;Acc:HGNC:17281]	0.22393648	
FRG1-DT	FRG1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:51590]	0.22363104	
ABHD8	abhydrolase domain containing 8 [Source:HGNC Symbol;Acc:HGNC:23759]	0.22355092	
RPL39L	ribosomal protein L39 like [Source:HGNC Symbol;Acc:HGNC:17094]	0.22317995	
USP46	ubiquitin specific peptidase 46 [Source:HGNC Symbol;Acc:HGNC:20075]	0.22308262	
IL17RE	interleukin 17 receptor E [Source:HGNC Symbol;Acc:HGNC:18439]	0.22286637	
ZFAND5	zinc finger AN1-type containing 5 [Source:HGNC Symbol;Acc:HGNC:13008]	0.22284383	
PRDM8	PR/SET domain 8 [Source:HGNC Symbol;Acc:HGNC:13993]	0.22279309	
APC2	APC regulator of WNT signaling pathway 2 [Source:HGNC Symbol;Acc:HGNC:24036]	0.22277339	
KCNN3	potassium calcium-activated channel subfamily N member 3 [Source:HGNC Symbol;Acc:HGNC:6292]	0.22262576	
PAG1	phosphoprotein membrane anchor with glycosphingolipid microdomains 1 [Source:HGNC Symbol;Acc:HGNC:30043]	0.22231518	
GRM1	glutamate metabotropic receptor 1 [Source:HGNC Symbol;Acc:HGNC:4593]	0.2221679	
BPTF	bromodomain PHD finger transcription factor [Source:HGNC Symbol;Acc:HGNC:3581]	0.22216126	
IGDCC3	immunoglobulin superfamily DCC subclass member 3 [Source:HGNC Symbol;Acc:HGNC:9700]	0.22214115	
ITPKA	inositol-trisphosphate 3-kinase A [Source:HGNC Symbol;Acc:HGNC:6178]	0.22205289	
RPS2	ribosomal protein S2 [Source:HGNC Symbol;Acc:HGNC:10404]	0.2218453	
