"SHORT_NAME","CHEM_ID","SUPER_PATHWAY","SUB_PATHWAY","CHEMICAL_NAME","CHEMSPIDER","HMDB","PUBCHEM","KEGG_metaboAnalyst","acrophase","amplitude","p_statistic","amp_ratio","sin_coff","cos_coeff","BHQ","Bonf","HMDB_metabolon","Match_MetaboAnalyst","HMDB_MetaboAnalyst","PubChem","ChEBI","KEGGNA","METLIN","SMILES","Comment"
"N-acetyl-glucosamine 1-phosphate","1212","Carbohydrate","Aminosugar Metabolism","N-acetyl-glucosamine 1-phosphate",389323,"HMDB0001367",440364,"C04256",5.61506513840947,0.210295308010707,0.00707023117651282,0.242286250213615,-0.130280348722749,0.165079215251336,0.0437018226264769,1,"HMDB0001367","N-Acetyl-glucosamine 1-phosphate","HMDB0001367","440272","7125","C04501","6194","CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)OC1OP(O)(O)=O",1
"N-acetylglucosamine/N-acetylgalactosamine","100006435","Carbohydrate","Aminosugar Metabolism","N-acetylglucosamine/N-acetylgalactosamine",NA,"HMDB0000212,HMDB0000215",43917484265,"C01074",1.17701591903481,0.157705412352873,3.95256771549191e-05,0.144245568585207,0.145635458092456,0.0605087632627718,0.0015858670147296,0.0310276565666115,"HMDB0000212","N-Acetylgalactosamine","HMDB0000212","84265","40356","C01132","5222","CC(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@H](O)[C@@H]1O",1
"N-acetylglycine","100001006","Amino Acid","Glycine, Serine and Threonine Metabolism","N-acetylglycine",10507,"HMDB0000532",10972,NA,5.33160410265974,0.129527281500893,0.0143328663138851,0.137877204075098,-0.1054785013095,0.0751771402389934,0.0673730542299389,1,"HMDB0000532","Acetylglycine","HMDB0000532","10972","40410",NA,"5517","CC(=O)NCC(O)=O",1
"N-acetylhistidine","100001293","Amino Acid","Histidine Metabolism","N-acetylhistidine",68142,"HMDB0032055",75619,"C02997",2.05740563308181,0.223472191690251,0.00810458892436008,0.17198183120724,0.197532328936514,-0.104502629075833,0.0474783754150945,1,"HMDB0032055","N-Acetylhistidine","HMDB0032055","75619","16437","C02997",NA,"CC(=O)N[C@@H](CC1=CNC=N1)C(O)=O",1
"N-acetylmethionine","1083","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","N-acetylmethionine",395338,"HMDB0011745",448580,"C02712",6.0663185613586,0.101933414046427,0.00015634062532121,0.105388228906496,-0.0219330965011133,0.0995457692573283,0.00391604114777591,0.12272739087715,"HMDB0011745","N-Acetyl-L-methionine","HMDB0011745","448580","21557","C02712",NA,"CSCC[C@H](NC(C)=O)C(O)=O",1
"N-acetylvaline","1084","Amino Acid","Leucine, Isoleucine and Valine Metabolism","N-acetylvaline",60154,"HMDB0011757",66789,NA,5.80886523525715,0.0735964946880375,0.00779969178218869,0.0742891938179703,-0.0336139983265063,0.0654716972964041,0.0474783754150945,1,"HMDB0011757","N-Acetylvaline","HMDB0011757","66789","21565",NA,NA,"CC(C)[C@H](NC(C)=O)C(O)=O",1
"N-behenoyl-sphingadienine (d18:2/22:0)*","100015624","Lipid","Ceramides","N-behenoyl-sphingadienine (d18:2/22:0)*",NA,NA,NA,NA,2.78448299580257,0.11877537106415,0.0220128145481539,0.110374274536881,0.0415200336932346,-0.111281964277861,0.0877160376665016,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"N-carbamoylglutamate","100002668","Xenobiotics","Drug - Other","N-carbamoylglutamate",108351,"HMDB0062795",3679006,"C05829",5.02825455416824,0.163166361887644,0.00148451238686346,0.166884864003337,-0.155094171770153,0.0506858908827669,0.0164132707561664,1,"HMDB0062795","N-carbamoylglutamic Acid","HMDB0062795","3679006","86349",NA,NA,"OC(=O)CCC(NC(O)=N)C(O)=O",1
"N-formylmethionine","194","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","N-formylmethionine",388809,"HMDB0001015",439750,"C03145",5.52210315998834,0.137316676502208,0.00031101713073558,0.141444326230903,-0.0947080561542728,0.0994296421852714,0.00567787087505663,0.244148447627435,"HMDB0001015","N-Formyl-L-methionine","HMDB0001015","439750","16552","C03145","5945","CSCC[C@H](NC=O)C(O)=O",1
"N-methylpipecolate","100005383","Xenobiotics","Bacterial/Fungal","N-methylpipecolate",9461516,NA,11286529,NA,4.7465888345747,0.323260819870146,0.0144711660518391,0.265989242975787,-0.323071790515083,0.0110533178954239,0.0676182461350815,1,NA,"(R)-1-Methylpiperidine-2-carboxylic acid","HMDB0242107","11286529","NA","NA","NA","CN1CCCC[C@@H]1C(O)=O",1
"N-monomethylarginine","100004488","Amino Acid","Urea cycle; Arginine and Proline Metabolism","N-monomethylarginine",117259,"HMDB0029416",132862,"C03884",0.116866722849475,0.146789000754407,0.00438323921697318,0.151191072423987,0.0171157266817927,0.145787731454438,0.031567365002972,1,"HMDB0029416","L-Targinine","HMDB0029416","132862","28229","C03884",NA,"CNC(=N)NCCC[C@H](N)C(O)=O",1
"N-stearoylserine*","100019957","Lipid","Endocannabinoid","N-stearoylserine*",15545488,NA,NA,NA,6.23590892822236,0.19618901479504,0.0216195278233605,0.193886769465115,-0.00927165153314535,0.19596980890968,0.0874810790790618,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"N,N,N-trimethyl-alanylproline betaine (TMAP)","100020217","Amino Acid","Urea cycle; Arginine and Proline Metabolism","N,N,N-trimethyl-alanylproline betaine (TMAP)",NA,"HMDB0240365",NA,NA,4.88001064324659,0.240193154312315,0.0117164839847624,0.239462073948733,-0.23682669154256,0.0400733022285992,0.0612308658069367,1,"HMDB0240365","N,N,N-Trimethyl-L-alanyl-L-proline betaine","HMDB0240365","134218393",NA,NA,NA,"C[C@@H](C(=O)N1CCC[C@H]1C([O-])=O)[N+](C)(C)C",1
"N1-Methyl-2-pyridone-5-carboxamide","100001468","Cofactors and Vitamins","Nicotinate and Nicotinamide Metabolism","N1-Methyl-2-pyridone-5-carboxamide",62899,"HMDB0004193",69698,"C05842",4.63994130983371,0.3476979526809,0.0145901632588877,0.330129532247095,-0.346785876685506,-0.0251678769457195,0.0677708766758985,1,"HMDB0004193","Nudifloramide","HMDB0004193","69698","27410","C05842","7025","CN1C=C(C=CC1=O)C(N)=O",1
"N1-methylinosine","100001409","Nucleotide","Purine Metabolism, (Hypo)Xanthine/Inosine containing","N1-methylinosine",513976,"HMDB0002721",650095,NA,4.98978396936329,0.16564591062539,0.00396477759188223,0.176188030706351,-0.159313613017444,0.045362323730636,0.0301111897052558,1,"HMDB0002721","1-Methylinosine","HMDB0002721","65095","19065",NA,"3780","CN1C=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C1=O",1
"N2-methylguanosine","100001467","Nucleotide","Purine Metabolism, Guanine containing","N2-methylguanosine",2299669,"HMDB0005862",135501934,NA,6.20309706810761,0.12770081243704,0.00209912499519785,0.128290983995523,-0.0102164034679402,0.127291486743067,0.0208227064013893,1,"HMDB0005862","2-Methylguanosine","HMDB0005862","3035422","19702",NA,NA,"CNC1=NC(=O)C2=C(N1)N(C=N2)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O",1
"N2,N2-dimethylguanosine","100001412","Nucleotide","Purine Metabolism, Guanine containing","N2,N2-dimethylguanosine",83878,"HMDB0004824",135501639,NA,5.0731622876805,0.18815575507832,0.00620967054875286,0.198392976302405,-0.176043064204711,0.0664185795881615,0.0396527717053379,1,"HMDB0004824","N2,N2-Dimethylguanosine","HMDB0004824","92919","19289",NA,"7086","CN(C)C1=NC(=O)C2=C(N1)N(C=N2)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O",1
"N6-acetyllysine","100001734","Amino Acid","Lysine Metabolism","N6-acetyllysine",83801,"HMDB0000206",92832,"C02727",0.0129816530267645,0.124392358492097,0.00659266933844846,0.124156593022995,0.00161477308174804,0.124381877132968,0.0410733764339845,1,"HMDB0000206","N6-Acetyl-L-lysine","HMDB0000206","92832","17752","C02727","5216","CC(=O)NCCCC[C@H](N)C(O)=O",1
"N6-carbamoylthreonyladenosine","100001415","Nucleotide","Purine Metabolism, Adenine containing","N6-carbamoylthreonyladenosine",141829,"HMDB0041623",161466,NA,5.16594652936597,0.0760467997797223,0.0026191123342194,0.0777289041056162,-0.0683580117621799,0.0333211342042681,0.0236322204869222,1,"HMDB0041623","N6-Carbamoyl-L-threonyladenosine","HMDB0041623","92021849",NA,NA,NA,"C[C@@H](O)[C@H](NC(N)=O)C(=O)NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C2=NC=N1",1
"NADHX*","100021770","Cofactors and Vitamins","Nicotinate and Nicotinamide Metabolism","NADHX*",2267,"HMDB0059644",2.52035235692786e+24,"C20482,C04856",1.7922827706917,0.127813560020101,0.0247506505091006,0.113140569636213,0.124691328487955,-0.028078082643244,0.0966629883066864,1,"HMDB0059644","NADHX","HMDB0059644","440516","44236","C04856",NA,"NC(=O)C1=CN([C@@H]2O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)N3C=NC4=C(N)N=CN=C34)[C@@H](O)[C@H]2O)[C@@H](O)CC1",1
"nervonoylcarnitine (C24:1)*","100015846","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","nervonoylcarnitine (C24:1)*",NA,NA,NA,NA,5.02596319699285,0.169672095803798,0.00210100205852208,0.167239273097319,-0.161398399748577,0.05233714410485,0.0208227064013893,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"nicotinamide","432","Cofactors and Vitamins","Nicotinate and Nicotinamide Metabolism","nicotinamide",911,"HMDB0001406",936,"C00153",4.50941917980051,0.0582036504531097,0.00579820053809651,0.0611319745430548,-0.0570088603780531,-0.0117326367225538,0.0377464933446423,1,"HMDB0001406","Niacinamide","HMDB0001406","936","17154","C00153","1497","NC(=O)C1=CC=CN=C1",1
"nicotinamide riboside","100001310","Cofactors and Vitamins","Nicotinate and Nicotinamide Metabolism","nicotinamide riboside",NA,"HMDB0000855",439924,"C03150",1.45322830308387,0.17525904741807,0.00142865627453545,0.141137187676085,0.174049205616779,0.020557425083352,0.0160213596501475,1,"HMDB0000855","Nicotinamide riboside","HMDB0000855","439924","15927","C03150","5818","NC(=O)C1=C[N+](=CC=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O",1
"O-sulfo-L-tyrosine","100005384","Xenobiotics","Chemical","O-sulfo-L-tyrosine",448617,NA,514186,NA,4.73951166751118,0.0687651303407737,0.0205766665696898,0.0713220385545105,-0.0687398386956545,0.00186486645071234,0.0845690222890392,1,NA,"O-Sulfotyrosine","HMDB0155722","514186","46215","NA","NA","N[C@@H](CC1=CC=C(OS(O)(=O)=O)C=C1)C(O)=O",1
"o-Tyrosine","100004290","Amino Acid","Tyrosine Metabolism","o-Tyrosine",82607,"HMDB0006050",91482,NA,5.63640618604498,0.0914085907961478,0.00508186987499152,0.096582731793509,-0.0550845701740434,0.072946696978537,0.0348841582145149,1,"HMDB0006050","o-Tyrosine","HMDB0006050","91482","91038",NA,NA,"NC(CC1=CC=CC=C1O)C(O)=O",1
"oleoylcarnitine (C18:1)","100001501","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","oleoylcarnitine (C18:1)",21403150,"HMDB0005065",6441392,NA,4.75926355297887,0.233288852863577,0.00014360507432451,0.245238305916533,-0.23303260567343,0.0109313111498622,0.00382834604725947,0.112729983344744,"HMDB0005065","Oleoylcarnitine","HMDB0005065","46907933","84651",NA,NA,"CCCCCCCC\C=C/CCCCCCCC(=O)O[C@H](CC(O)=O)C[N+](C)(C)C",1
"ophthalmate","100001311","Amino Acid","Glutathione Metabolism","ophthalmate",7993181,"HMDB0005765",7018721,NA,5.37361816359657,0.326321603975256,3.04538883101642e-05,0.392748750412492,-0.257545410714429,0.2003899963594,0.00147703122266189,0.0239063023234789,"HMDB0005765","Ophthalmic acid","HMDB0005765","7018721","84058","C21016",NA,"CC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O",1
"orotidine","100001416","Nucleotide","Pyrimidine Metabolism, Orotate containing","orotidine",83729,"HMDB0000788",92751,NA,3.33902213131397,0.220347874982874,0.0135600823134367,0.209003037392131,-0.0432211021994043,-0.216067402294138,0.0646576161602554,1,"HMDB0000788","Orotidine","HMDB0000788","92751","25722","C01103","5754","OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C(=O)NC(=O)C=C1C(O)=O",1
"palmitoleoylcarnitine (C16:1)*","100009406","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","palmitoleoylcarnitine (C16:1)*",28639183,NA,71464547,NA,4.80043835995548,0.245325373674683,0.00038150816075492,0.25955696050816,-0.24437502171164,0.0215728471013568,0.00637199800409827,0.299483906192618,NA,"O-Palmitoleoylcarnitine","HMDB0240782","71464547","73066","NA","NA","[H]\C(CCCCCC)=C(/[H])CCCCCCCC(=O)OC(CC([O-])=O)C[N+](C)(C)C",1
"palmitoylcarnitine (C16)","100000776","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)","palmitoylcarnitine (C16)",448,"HMDB0000222",461,"C02990",4.67999177358372,0.194388510373695,0.00021145897615568,0.202133930240007,-0.194286506245955,-0.00629654318216264,0.00425628964826178,0.16599529628221,"HMDB0000222","Palmitoylcarnitine","HMDB0000222","11953816","17490","C02990","5231","CCCCCCCCCCCCCCCC(=O)O[C@H](CC(O)=O)C[N+](C)(C)C",1
"phenylacetylglutamine","100001417","Peptide","Acetylated Peptides","phenylacetylglutamine",270643,"HMDB0006344",92258,"C04148",4.70647791558969,0.44497566643013,0.00372466217091076,0.461219158996737,-0.444967892575021,-0.00263026467919625,0.0295339374158075,1,"HMDB0006344","Phenylacetylglutamine","HMDB0006344","92258","17884","C04148",NA,"NC(=O)CC[C@H](NC(=O)CC1=CC=CC=C1)C(O)=O",1
"phenylalanine","460","Amino Acid","Phenylalanine Metabolism","phenylalanine",5910,"HMDB0000159",6140,"C00079",5.95735675594862,0.119721039862516,1.1446050475486e-05,0.128431390651374,-0.0383219689755577,0.113422017613858,0.00089851496232565,0.00898514962325651,"HMDB0000159","Phenylalanine","HMDB0000159","6140","17295","C00079","28","N[C@@H](CC1=CC=CC=C1)C(O)=O",1
"phenylalanylglycine","100003588","Peptide","Dipeptide","phenylalanylglycine",88678,"HMDB0028995",6992304,NA,5.94259503149064,0.39175344900353,0.00078961017594632,0.371101781614908,-0.130862700752327,0.369250211046613,0.0107414917234054,0.619843988117868,"HMDB0028995","Phenylalanylglycine","HMDB0028995","6992303","73635",NA,NA,"N[C@@H](CC1=CC=CC=C1)C(=O)NCC(O)=O",1
"proline","480","Amino Acid","Urea cycle; Arginine and Proline Metabolism","proline",128566,"HMDB0000162,HMDB0003411",8988145742614,"C00148,C000763",0.63064447106642,0.106604768452021,0.00129087405053985,0.102710141527857,0.0628611419288555,0.0860990911224342,0.0151244198458773,1,"HMDB0000162","Proline","HMDB0000162","145742","17203","C00148","29","OC(=O)[C@@H]1CCCN1",1
"prolylglycine","100003674","Peptide","Dipeptide","prolylglycine",4932143,"HMDB0011178",6426709,NA,0.385022836866734,0.12712758084322,0.0106056407831258,0.125557660935501,0.04774661518298,0.117820552322665,0.056635564726216,1,"HMDB0011178","Prolylglycine","HMDB0011178","6426709","61695",NA,NA,"OC(=O)CNC(=O)[C@@H]1CCCN1",1
"propionylcarnitine (C3)","100001162","Lipid","Fatty Acid Metabolism (also BCAA Metabolism)","propionylcarnitine (C3)",96904,"HMDB0000824",107738,"C03017",4.79799097441038,0.141368615908197,0.0029950454741406,0.160611515001782,-0.140850978613979,0.0120866615441908,0.0255555510565258,1,"HMDB0000824","Propionylcarnitine","HMDB0000824","188824","53210","C03017","5787","CCC(=O)O[C@H](CC(O)=O)C[N+](C)(C)C",1
"pseudouridine","821","Nucleotide","Pyrimidine Metabolism, Uracil containing","pseudouridine",21403010,"HMDB0000767",15047,"C02067",4.87741738695906,0.222405709669078,0.00186565134837844,0.240782545565978,-0.219384036552091,0.0365368882024283,0.0200621412120147,1,"HMDB0000767","Pseudouridine","HMDB0000767","15047","17802","C02067","5734","OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)C1=CNC(=O)NC1=O",1
"pyridoxamine","568","Cofactors and Vitamins","Vitamin B6 Metabolism","pyridoxamine",1023,"HMDB0001431",1052,"C00534",1.32781302163267,0.114854563770143,0.00285422461511154,0.103811982046569,0.111480655131737,0.0276339347583484,0.02546098094162,1,"HMDB0001431","Pyridoxamine","HMDB0001431","1052","16410","C00534","238","CC1=C(O)C(CN)=C(CO)C=N1",1
"S-adenosylhomocysteine (SAH)","197","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","S-adenosylhomocysteine (SAH)",16788012,"HMDB00939",439155,"C00021",5.4145737850913,0.163969504058102,5.48937851551259e-05,0.181383104920841,-0.125179709589074,0.105905800446694,0.00179548422278224,0.0430916213467738,"HMDB00939","S-Adenosylhomocysteine","HMDB0000939","439155","16680","C00021","296","N[C@@H](CCSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N)C(O)=O",1
"salicylate","501","Xenobiotics","Drug - Topical Agents","salicylate",331,"HMDB0001895",338,"C00805",1.72780866601587,0.624829617673423,2.83066729620755e-05,0.381566125857798,0.617143504428725,-0.0977033574824746,0.00147703122266189,0.0222207382752293,"HMDB0001895","Salicylic acid","HMDB0001895","338","16914","C00805","616","OC(=O)C1=C(O)C=CC=C1",1
"sedoheptulose-7-phosphate","100001628","Carbohydrate","Pentose Phosphate Pathway","sedoheptulose-7-phosphate",596,"HMDB0001068",616,"C05382",3.76362243566197,0.151481876379535,0.0125325891664437,0.151465247646204,-0.0882663623134022,-0.123108928008589,0.063064631382425,1,"HMDB0001068","D-Sedoheptulose 7-phosphate","HMDB0001068","92042786","133983","C05382","5980","OC[C@]1(O)O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H](O)[C@@H]1O",1
"serine","503","Amino Acid","Glycine, Serine and Threonine Metabolism","serine",5736,"HMDB0000187",5951,"C00065",0.319809397534779,0.0908622629701306,0.00074339957491311,0.0913089743747257,0.0285657896319393,0.0862551244550546,0.0104208690411928,0.583568666306794,"HMDB0000187","Serine","HMDB0000187","5951","17115","C00065","5203","N[C@@H](CO)C(O)=O",1
"spermidine","50","Amino Acid","Polyamine Metabolism","spermidine",1071,"HMDB0001257",1102,"C00315",2.05360213059057,0.252509871289459,0.015235459582813,0.189606502879612,0.223646925204713,-0.117231770203715,0.0699224841606792,1,"HMDB0001257","Spermidine","HMDB0001257","1102","16610","C00315","254","NCCCCNCCCN",1
"spermine","507","Amino Acid","Polyamine Metabolism","spermine",1072,"HMDB0001256",1103,"C00750",2.02260949516216,0.688088149957954,0.00019181812213014,0.378372913855974,0.619043291064747,-0.300417552583543,0.00425081063190038,0.150577225872162,"HMDB0001256","Spermine","HMDB0001256","1103","15746","C00750","255","NCCCNCCCCNCCCN",1
"sphingadienine","100015643","Lipid","Sphingolipid Synthesis","sphingadienine",4952479,NA,6449795,NA,6.19508594485522,0.150895235669563,0.0001463062183666,0.152888293523288,-0.0132765841132979,0.150310027816029,0.00382834604725947,0.114850381417784,NA,"(4E,14Z)-2-Aminooctadeca-4,14-diene-1,3-diol","HMDB0242112","6449795","NA","NA","NA","[H]\C(CCC)=C(/[H])CCCCCCCC\C([H])=C(/[H])C(O)C(N)CO",1
"sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*","100009025","Lipid","Sphingomyelins","sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*",NA,NA,NA,NA,3.10975883611429,0.118708896014236,0.00235661178380218,0.114006645308037,0.00377831909996199,-0.118648751774713,0.0222884367504182,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"sphingosine","297","Lipid","Sphingosines","sphingosine",4510275,"HMDB0000252",5280335,"C00319",5.84225509571564,0.0837836150544992,0.0161961042595783,0.0847562715046594,-0.035757245886883,0.0757701360575886,0.0722383059305055,1,"HMDB0000252","Sphingosine","HMDB0000252","5280335","16393","C00319","392","CCCCCCCCCCCCC\C=C\[C@@H](O)[C@@H](N)CO",1
"stearoylcarnitine (C18)","100001391","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)","stearoylcarnitine (C18)",21233653,"HMDB0000848",3006797,NA,4.63352763655193,0.184144539413802,3.19866634207034e-05,0.195008356477688,-0.183572228395491,-0.0145068383128523,0.00147703122266189,0.0251095307852522,"HMDB0000848","Stearoylcarnitine","HMDB0000848","52922056","84644",NA,"5811","CCCCCCCCCCCCCCCCCC(=O)O[C@H](CC(O)=O)C[N+](C)(C)C",1
"sucrose","935","Carbohydrate","Disaccharides and Oligosaccharides","sucrose",5768,"HMDB0000258",5988,"C00089",5.4096181728295,0.284524430843356,0.0172099440054024,0.274089299696406,-0.218123329041398,0.182691995102779,0.0758977867653982,1,"HMDB0000258","Sucrose","HMDB0000258","5988","17992","C00089","137","OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O",1
"sulfate*","100002528","Xenobiotics","Chemical","sulfate*",1086,"HMDB01448",5152822,"C00059",4.92208041941042,0.137685759141473,0.00033195434677821,0.143663129462908,-0.134669778851563,0.0286604070877354,0.0057771278520217,0.2605841622209,"HMDB01448","Sulfate","HMDB0001448","1117","26836","C00059","3233","OS(O)(=O)=O",1
"tetradecadienoate (14:2)*","100020343","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)","tetradecadienoate (14:2)*",4471834,"HMDB0000560",5312409,NA,5.2161005976971,0.193177777263966,0.0183241999141407,0.192637919797278,-0.169184532672989,0.0932429489713228,0.077995739413814,1,"HMDB0000560","Goshuyic acid","HMDB0000560","5312409","70719",NA,"5544","CCCCC\C=C/C\C=C/CCCC(O)=O",1
"thiamin (Vitamin B1)","873","Cofactors and Vitamins","Thiamine Metabolism","thiamin (Vitamin B1)",NA,"HMDB0000235",1130,"DG00125,C00378,D08580",1.78837351306486,0.105944841327144,0.00790912679746805,0.0982779387656826,0.103447013098454,-0.0228697373146704,0.0474783754150945,1,"HMDB0000235","Thiamine","HMDB0000235","1130","18385","C00378","5242","CC1=C(CCO)SC=[N+]1CC1=CN=C(C)N=C1N",1
"thioproline","100009232","Xenobiotics","Chemical","thioproline",84120,NA,93176,NA,2.3573710656908,0.45423340213289,0.0223382150655435,0.245417455616595,0.320813390587869,-0.321569202556362,0.0885631253861194,1,NA,"Thioproline","HMDB0062164","93176","45171","NA","NA","OC(=O)[C@@H]1CSCN1",1
"threonate","100001022","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism","threonate",133224,"HMDB0062620,HMDB0000943",1511525460407,"C01620",5.11011823788693,0.086386072993034,0.0251634307878111,0.0920370445967036,-0.079643025566604,0.0334595589593627,0.0973068628986784,1,"HMDB0062620","Threonic acid","HMDB0000943","5460407","15908","C01620","5891","OC[C@H](O)[C@@H](O)C(O)=O",1
"threonine","564","Amino Acid","Glycine, Serine and Threonine Metabolism","threonine",6051,"HMDB0000167",6288,"C00188",0.0261845423051779,0.107860587197893,0.00055656534321571,0.111763324181288,0.00282395738429271,0.107823613069522,0.00824346781932708,0.436903794424335,"HMDB0000167","L-Threonine","HMDB0000167","6288","16857","C00188","32","C[C@@H](O)[C@H](N)C(O)=O",1
"tiglyl carnitine (C5)","100001597","Amino Acid","Leucine, Isoleucine and Valine Metabolism","tiglylcarnitine (C5:1-DC)",17216200,"HMDB0002366",22833596,NA,5.6370645328409,0.260921266391748,0.00018792308895015,0.280319171675161,-0.15709904318801,0.208326181467633,0.00425081063190038,0.147519624825869,"HMDB0002366","Tiglylcarnitine","HMDB0002366","91825636","85520",NA,"6648","C\C=C(/C)C(=O)O[C@H](CC([O-])=O)C[N+](C)(C)C",1
"tryptophan","565","Amino Acid","Tryptophan Metabolism","tryptophan",6066,"HMDB0000929",6305,"C00078",5.85472938548259,0.141535126324001,6.1594335719253e-05,0.14902519152706,-0.0588031448534397,0.128741532299784,0.00193406214158454,0.0483515535396136,"HMDB0000929","L-Tryptophan","HMDB0000929","6305","16828","C00078","5879","N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O",1
"tyrosine","815","Amino Acid","Tyrosine Metabolism","tyrosine",5833,"HMDB0000158",6057,"C00082",6.10281951751519,0.128303944197377,1.38998340108182e-06,0.134735889404819,-0.0230163728654788,0.126222615551734,0.00021822739396984,0.00109113696984923,"HMDB0000158","L-Tyrosine","HMDB0000158","6057","17895","C00082","34","N[C@@H](CC1=CC=C(O)C=C1)C(O)=O",1
"tyrosylglycine","100003598","Peptide","Dipeptide","tyrosylglycine",227627,"HMDB0029105",7021854,NA,5.77982638270886,0.22584087260173,0.00443314575052051,0.232100912317432,-0.108938988656865,0.197829210401119,0.0316365401287146,1,"HMDB0029105","Tyrosylglycine","HMDB0029105","7021853","74990",NA,NA,"N[C@@H](CC1=CC=C(O)C=C1)C(=O)NCC(O)=O",1
"UDP-galactose","100000298","Carbohydrate","Nucleotide Sugar","UDP-galactose",17069,"HMDB0000302",18068,"C00052",5.93925142855018,0.242532107250826,0.0127025481869228,0.267455588528081,-0.0817801736084625,0.228328329937605,0.063512740934614,1,"HMDB0000302","Uridine diphosphategalactose","HMDB0000302","18068","67119","C00052","5291","OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@H]1O",1
"UDP-glucose","1096","Carbohydrate","Nucleotide Sugar","UDP-glucose",8308,"HMDB0000286",8629,"C00029",5.74196133750487,0.313489506544974,0.00082866277277194,0.376564192340399,-0.161505221744688,0.268685195094576,0.0108416712770996,0.650500276625977,"HMDB0000286","Uridine diphosphate glucose","HMDB0000286","8629","46229","C00029","5278","OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O",1
"urate","1134","Nucleotide","Purine Metabolism, (Hypo)Xanthine/Inosine containing","urate",NA,"HMDB0000289",1175,"C00366",5.20344958691409,0.210523782397592,0.00057902312720972,0.237725214433985,-0.185646863560752,0.0992748961472336,0.00841728064554876,0.454533154859633,"HMDB0000289","Uric acid","HMDB0000289","1175","17775","C00366","88","O=C1NC2=C(N1)C(=O)NC(=O)N2",1
"urea","533","Amino Acid","Urea cycle; Arginine and Proline Metabolism","urea",1143,"HMDB0000294",1176,"C00086",5.05640379002792,0.303375486452293,3.66293836542e-06,0.363904292517779,-0.285600165757164,0.102319260648453,0.00041077237383638,0.0028754066168547,"HMDB0000294","Urea","HMDB0000294","1176","16199","C00086","6","NC(N)=O",1
"valine","566","Amino Acid","Leucine, Isoleucine and Valine Metabolism","valine",6050,"HMDB0000883",6287,"C00183",0.0692572249920485,0.111848233327416,0.00011728711029314,0.11470437318425,0.0077401071439643,0.111580096970132,0.0032882279135757,0.0920703815801196,"HMDB0000883","L-Valine","HMDB0000883","6287","16414","C00183","5842","CC(C)[C@H](N)C(O)=O",1
"ximenoylcarnitine (C26:1)*","100015836","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","ximenoylcarnitine (C26:1)*",NA,NA,NA,NA,5.12266276351666,0.149723932773646,0.0240741465766827,0.147909692290906,-0.137298591525909,0.0597189485022035,0.0944910253134796,1,NA,NA,NA,NA,NA,NA,NA,NA,0
